v2	-D(Ix(U1:3))/D(v2)	V(n003)	V(n002)	Ix(U1:1)	Ix(U1:3)
7.699999999999880e+00	0.000000e+00	2.700000e+00	7.700000e+00	2.465706e-02	-2.465706e-02
7.709999999999880e+00	0.000000e+00	2.700000e+00	7.710000e+00	2.465706e-02	-2.465706e-02
7.719999999999880e+00	0.000000e+00	2.700000e+00	7.720000e+00	2.465706e-02	-2.465706e-02
7.729999999999880e+00	0.000000e+00	2.700000e+00	7.730000e+00	2.465706e-02	-2.465706e-02
7.739999999999879e+00	0.000000e+00	2.700000e+00	7.740000e+00	2.465706e-02	-2.465706e-02
7.749999999999879e+00	0.000000e+00	2.700000e+00	7.750000e+00	2.465706e-02	-2.465706e-02
7.759999999999879e+00	0.000000e+00	2.700000e+00	7.760000e+00	2.465706e-02	-2.465706e-02
7.769999999999879e+00	0.000000e+00	2.700000e+00	7.770000e+00	2.465706e-02	-2.465706e-02
7.779999999999879e+00	0.000000e+00	2.700000e+00	7.780000e+00	2.465706e-02	-2.465706e-02
7.789999999999878e+00	0.000000e+00	2.700000e+00	7.790000e+00	2.465706e-02	-2.465706e-02
7.799999999999878e+00	0.000000e+00	2.700000e+00	7.800000e+00	2.465706e-02	-2.465706e-02
7.809999999999878e+00	0.000000e+00	2.700000e+00	7.810000e+00	2.465706e-02	-2.465706e-02
7.819999999999878e+00	0.000000e+00	2.700000e+00	7.820000e+00	2.465706e-02	-2.465706e-02
7.829999999999878e+00	0.000000e+00	2.700000e+00	7.830000e+00	2.465706e-02	-2.465706e-02
7.839999999999877e+00	0.000000e+00	2.700000e+00	7.840000e+00	2.465706e-02	-2.465706e-02
7.849999999999877e+00	0.000000e+00	2.700000e+00	7.850000e+00	2.465706e-02	-2.465706e-02
7.859999999999877e+00	0.000000e+00	2.700000e+00	7.860000e+00	2.465706e-02	-2.465706e-02
7.869999999999877e+00	0.000000e+00	2.700000e+00	7.870000e+00	2.465706e-02	-2.465706e-02
7.879999999999876e+00	0.000000e+00	2.700000e+00	7.880000e+00	2.465706e-02	-2.465706e-02
7.889999999999876e+00	0.000000e+00	2.700000e+00	7.890000e+00	2.465706e-02	-2.465706e-02
7.899999999999876e+00	0.000000e+00	2.700000e+00	7.900000e+00	2.465706e-02	-2.465706e-02
7.909999999999876e+00	0.000000e+00	2.700000e+00	7.910000e+00	2.465706e-02	-2.465706e-02
7.919999999999876e+00	0.000000e+00	2.700000e+00	7.920000e+00	2.465706e-02	-2.465706e-02
7.929999999999875e+00	0.000000e+00	2.700000e+00	7.930000e+00	2.465706e-02	-2.465706e-02
7.939999999999875e+00	0.000000e+00	2.700000e+00	7.940000e+00	2.465706e-02	-2.465706e-02
7.949999999999875e+00	0.000000e+00	2.700000e+00	7.950000e+00	2.465706e-02	-2.465706e-02
7.959999999999875e+00	0.000000e+00	2.700000e+00	7.960000e+00	2.465706e-02	-2.465706e-02
7.969999999999875e+00	0.000000e+00	2.700000e+00	7.970000e+00	2.465706e-02	-2.465706e-02
7.979999999999874e+00	0.000000e+00	2.700000e+00	7.980000e+00	2.465706e-02	-2.465706e-02
7.989999999999874e+00	0.000000e+00	2.700000e+00	7.990000e+00	2.465706e-02	-2.465706e-02
7.999999999999874e+00	0.000000e+00	2.700000e+00	8.000000e+00	2.465706e-02	-2.465706e-02
8.009999999999874e+00	0.000000e+00	2.700000e+00	8.010000e+00	2.465706e-02	-2.465706e-02
8.019999999999873e+00	0.000000e+00	2.700000e+00	8.020000e+00	2.465706e-02	-2.465706e-02
8.029999999999873e+00	0.000000e+00	2.700000e+00	8.030000e+00	2.465706e-02	-2.465706e-02
8.039999999999873e+00	0.000000e+00	2.700000e+00	8.040000e+00	2.465706e-02	-2.465706e-02
8.049999999999873e+00	0.000000e+00	2.700000e+00	8.050000e+00	2.465706e-02	-2.465706e-02
8.059999999999873e+00	0.000000e+00	2.700000e+00	8.060000e+00	2.465706e-02	-2.465706e-02
8.069999999999872e+00	0.000000e+00	2.700000e+00	8.070000e+00	2.465706e-02	-2.465706e-02
8.079999999999872e+00	0.000000e+00	2.700000e+00	8.080000e+00	2.465706e-02	-2.465706e-02
8.089999999999872e+00	0.000000e+00	2.700000e+00	8.090000e+00	2.465706e-02	-2.465706e-02
8.099999999999872e+00	0.000000e+00	2.700000e+00	8.100000e+00	2.465706e-02	-2.465706e-02
8.109999999999872e+00	0.000000e+00	2.700000e+00	8.110000e+00	2.465706e-02	-2.465706e-02
8.119999999999871e+00	0.000000e+00	2.700000e+00	8.120000e+00	2.465706e-02	-2.465706e-02
8.129999999999871e+00	0.000000e+00	2.700000e+00	8.130000e+00	2.465706e-02	-2.465706e-02
8.139999999999871e+00	0.000000e+00	2.700000e+00	8.140000e+00	2.465706e-02	-2.465706e-02
8.149999999999871e+00	0.000000e+00	2.700000e+00	8.150000e+00	2.465706e-02	-2.465706e-02
8.159999999999870e+00	0.000000e+00	2.700000e+00	8.160000e+00	2.465706e-02	-2.465706e-02
8.169999999999870e+00	0.000000e+00	2.700000e+00	8.170000e+00	2.465706e-02	-2.465706e-02
8.179999999999870e+00	0.000000e+00	2.700000e+00	8.180000e+00	2.465706e-02	-2.465706e-02
8.189999999999870e+00	0.000000e+00	2.700000e+00	8.190000e+00	2.465706e-02	-2.465706e-02
8.199999999999870e+00	0.000000e+00	2.700000e+00	8.200000e+00	2.465706e-02	-2.465706e-02
8.209999999999869e+00	0.000000e+00	2.700000e+00	8.210000e+00	2.465706e-02	-2.465706e-02
8.219999999999869e+00	0.000000e+00	2.700000e+00	8.220000e+00	2.465706e-02	-2.465706e-02
8.229999999999869e+00	0.000000e+00	2.700000e+00	8.230000e+00	2.465706e-02	-2.465706e-02
8.239999999999869e+00	0.000000e+00	2.700000e+00	8.240000e+00	2.465706e-02	-2.465706e-02
8.249999999999869e+00	0.000000e+00	2.700000e+00	8.250000e+00	2.465706e-02	-2.465706e-02
8.259999999999868e+00	0.000000e+00	2.700000e+00	8.260000e+00	2.465706e-02	-2.465706e-02
8.269999999999868e+00	0.000000e+00	2.700000e+00	8.270000e+00	2.465706e-02	-2.465706e-02
8.279999999999868e+00	0.000000e+00	2.700000e+00	8.280000e+00	2.465706e-02	-2.465706e-02
8.289999999999868e+00	0.000000e+00	2.700000e+00	8.290000e+00	2.465706e-02	-2.465706e-02
8.299999999999867e+00	0.000000e+00	2.700000e+00	8.300000e+00	2.465706e-02	-2.465706e-02
8.309999999999867e+00	0.000000e+00	2.700000e+00	8.310000e+00	2.465706e-02	-2.465706e-02
8.319999999999867e+00	0.000000e+00	2.700000e+00	8.320000e+00	2.465706e-02	-2.465706e-02
8.329999999999867e+00	0.000000e+00	2.700000e+00	8.330000e+00	2.465706e-02	-2.465706e-02
8.339999999999867e+00	0.000000e+00	2.700000e+00	8.340000e+00	2.465706e-02	-2.465706e-02
8.349999999999866e+00	0.000000e+00	2.700000e+00	8.350000e+00	2.465706e-02	-2.465706e-02
8.359999999999866e+00	0.000000e+00	2.700000e+00	8.360000e+00	2.465706e-02	-2.465706e-02
8.369999999999866e+00	0.000000e+00	2.700000e+00	8.370000e+00	2.465706e-02	-2.465706e-02
8.379999999999866e+00	0.000000e+00	2.700000e+00	8.380000e+00	2.465706e-02	-2.465706e-02
8.389999999999866e+00	0.000000e+00	2.700000e+00	8.390000e+00	2.465706e-02	-2.465706e-02
8.399999999999865e+00	0.000000e+00	2.700000e+00	8.400000e+00	2.465706e-02	-2.465706e-02
8.409999999999865e+00	0.000000e+00	2.700000e+00	8.410000e+00	2.465706e-02	-2.465706e-02
8.419999999999865e+00	0.000000e+00	2.700000e+00	8.420000e+00	2.465706e-02	-2.465706e-02
8.429999999999865e+00	0.000000e+00	2.700000e+00	8.430000e+00	2.465706e-02	-2.465706e-02
8.439999999999864e+00	0.000000e+00	2.700000e+00	8.440000e+00	2.465706e-02	-2.465706e-02
8.449999999999864e+00	0.000000e+00	2.700000e+00	8.450000e+00	2.465706e-02	-2.465706e-02
8.459999999999864e+00	0.000000e+00	2.700000e+00	8.460000e+00	2.465706e-02	-2.465706e-02
8.469999999999864e+00	0.000000e+00	2.700000e+00	8.470000e+00	2.465706e-02	-2.465706e-02
8.479999999999864e+00	0.000000e+00	2.700000e+00	8.480000e+00	2.465706e-02	-2.465706e-02
8.489999999999863e+00	0.000000e+00	2.700000e+00	8.490000e+00	2.465706e-02	-2.465706e-02
8.499999999999863e+00	0.000000e+00	2.700000e+00	8.500000e+00	2.465706e-02	-2.465706e-02
8.509999999999863e+00	0.000000e+00	2.700000e+00	8.510000e+00	2.465706e-02	-2.465706e-02
8.519999999999863e+00	0.000000e+00	2.700000e+00	8.520000e+00	2.465706e-02	-2.465706e-02
8.529999999999863e+00	0.000000e+00	2.700000e+00	8.530000e+00	2.465706e-02	-2.465706e-02
8.539999999999862e+00	0.000000e+00	2.700000e+00	8.540000e+00	2.465706e-02	-2.465706e-02
8.549999999999862e+00	0.000000e+00	2.700000e+00	8.550000e+00	2.465706e-02	-2.465706e-02
8.559999999999862e+00	0.000000e+00	2.700000e+00	8.560000e+00	2.465706e-02	-2.465706e-02
8.569999999999862e+00	0.000000e+00	2.700000e+00	8.570000e+00	2.465706e-02	-2.465706e-02
8.579999999999862e+00	0.000000e+00	2.700000e+00	8.580000e+00	2.465706e-02	-2.465706e-02
8.589999999999861e+00	0.000000e+00	2.700000e+00	8.590000e+00	2.465706e-02	-2.465706e-02
8.599999999999861e+00	0.000000e+00	2.700000e+00	8.600000e+00	2.465706e-02	-2.465706e-02
8.609999999999861e+00	0.000000e+00	2.700000e+00	8.610000e+00	2.465706e-02	-2.465706e-02
8.619999999999861e+00	0.000000e+00	2.700000e+00	8.620000e+00	2.465706e-02	-2.465706e-02
8.629999999999860e+00	0.000000e+00	2.700000e+00	8.630000e+00	2.465706e-02	-2.465706e-02
8.639999999999860e+00	0.000000e+00	2.700000e+00	8.640000e+00	2.465706e-02	-2.465706e-02
8.649999999999860e+00	0.000000e+00	2.700000e+00	8.650000e+00	2.465706e-02	-2.465706e-02
8.659999999999860e+00	0.000000e+00	2.700000e+00	8.660000e+00	2.465706e-02	-2.465706e-02
8.669999999999860e+00	0.000000e+00	2.700000e+00	8.670000e+00	2.465706e-02	-2.465706e-02
8.679999999999859e+00	0.000000e+00	2.700000e+00	8.680000e+00	2.465706e-02	-2.465706e-02
8.689999999999859e+00	0.000000e+00	2.700000e+00	8.690000e+00	2.465706e-02	-2.465706e-02
8.699999999999859e+00	0.000000e+00	2.700000e+00	8.700000e+00	2.465706e-02	-2.465706e-02
8.709999999999859e+00	0.000000e+00	2.700000e+00	8.710000e+00	2.465706e-02	-2.465706e-02
8.719999999999859e+00	0.000000e+00	2.700000e+00	8.720000e+00	2.465706e-02	-2.465706e-02
8.729999999999858e+00	0.000000e+00	2.700000e+00	8.730000e+00	2.465706e-02	-2.465706e-02
8.739999999999858e+00	0.000000e+00	2.700000e+00	8.740000e+00	2.465706e-02	-2.465706e-02
8.749999999999858e+00	0.000000e+00	2.700000e+00	8.750000e+00	2.465706e-02	-2.465706e-02
8.759999999999858e+00	0.000000e+00	2.700000e+00	8.760000e+00	2.465706e-02	-2.465706e-02
8.769999999999857e+00	0.000000e+00	2.700000e+00	8.770000e+00	2.465706e-02	-2.465706e-02
8.779999999999857e+00	0.000000e+00	2.700000e+00	8.780000e+00	2.465706e-02	-2.465706e-02
8.789999999999857e+00	0.000000e+00	2.700000e+00	8.790000e+00	2.465706e-02	-2.465706e-02
8.799999999999857e+00	0.000000e+00	2.700000e+00	8.800000e+00	2.465706e-02	-2.465706e-02
8.809999999999857e+00	0.000000e+00	2.700000e+00	8.810000e+00	2.465706e-02	-2.465706e-02
8.819999999999856e+00	0.000000e+00	2.700000e+00	8.820000e+00	2.465706e-02	-2.465706e-02
8.829999999999856e+00	0.000000e+00	2.700000e+00	8.830000e+00	2.465706e-02	-2.465706e-02
8.839999999999856e+00	0.000000e+00	2.700000e+00	8.840000e+00	2.465706e-02	-2.465706e-02
8.849999999999856e+00	0.000000e+00	2.700000e+00	8.850000e+00	2.465706e-02	-2.465706e-02
8.859999999999856e+00	0.000000e+00	2.700000e+00	8.860000e+00	2.465706e-02	-2.465706e-02
8.869999999999855e+00	0.000000e+00	2.700000e+00	8.870000e+00	2.465706e-02	-2.465706e-02
8.879999999999855e+00	0.000000e+00	2.700000e+00	8.880000e+00	2.465706e-02	-2.465706e-02
8.889999999999855e+00	0.000000e+00	2.700000e+00	8.890000e+00	2.465706e-02	-2.465706e-02
8.899999999999855e+00	0.000000e+00	2.700000e+00	8.900000e+00	2.465706e-02	-2.465706e-02
8.909999999999854e+00	0.000000e+00	2.700000e+00	8.910000e+00	2.465706e-02	-2.465706e-02
8.919999999999854e+00	0.000000e+00	2.700000e+00	8.920000e+00	2.465706e-02	-2.465706e-02
8.929999999999854e+00	0.000000e+00	2.700000e+00	8.930000e+00	2.465706e-02	-2.465706e-02
8.939999999999854e+00	0.000000e+00	2.700000e+00	8.940000e+00	2.465706e-02	-2.465706e-02
8.949999999999854e+00	0.000000e+00	2.700000e+00	8.950000e+00	2.465706e-02	-2.465706e-02
8.959999999999853e+00	0.000000e+00	2.700000e+00	8.960000e+00	2.465706e-02	-2.465706e-02
8.969999999999853e+00	0.000000e+00	2.700000e+00	8.970000e+00	2.465706e-02	-2.465706e-02
8.979999999999853e+00	0.000000e+00	2.700000e+00	8.980000e+00	2.465706e-02	-2.465706e-02
8.989999999999853e+00	0.000000e+00	2.700000e+00	8.990000e+00	2.465706e-02	-2.465706e-02
8.999999999999853e+00	0.000000e+00	2.700000e+00	9.000000e+00	2.465706e-02	-2.465706e-02
9.009999999999852e+00	0.000000e+00	2.700000e+00	9.010000e+00	2.465706e-02	-2.465706e-02
9.019999999999852e+00	0.000000e+00	2.700000e+00	9.020000e+00	2.465706e-02	-2.465706e-02
9.029999999999852e+00	0.000000e+00	2.700000e+00	9.030000e+00	2.465706e-02	-2.465706e-02
9.039999999999852e+00	0.000000e+00	2.700000e+00	9.040000e+00	2.465706e-02	-2.465706e-02
9.049999999999851e+00	0.000000e+00	2.700000e+00	9.050000e+00	2.465706e-02	-2.465706e-02
9.059999999999851e+00	0.000000e+00	2.700000e+00	9.060000e+00	2.465706e-02	-2.465706e-02
9.069999999999851e+00	0.000000e+00	2.700000e+00	9.070000e+00	2.465706e-02	-2.465706e-02
9.079999999999851e+00	0.000000e+00	2.700000e+00	9.080000e+00	2.465706e-02	-2.465706e-02
9.089999999999851e+00	0.000000e+00	2.700000e+00	9.090000e+00	2.465706e-02	-2.465706e-02
9.099999999999850e+00	0.000000e+00	2.700000e+00	9.100000e+00	2.465706e-02	-2.465706e-02
9.109999999999850e+00	0.000000e+00	2.700000e+00	9.110000e+00	2.465706e-02	-2.465706e-02
9.119999999999850e+00	0.000000e+00	2.700000e+00	9.120000e+00	2.465706e-02	-2.465706e-02
9.129999999999850e+00	0.000000e+00	2.700000e+00	9.130000e+00	2.465706e-02	-2.465706e-02
9.139999999999850e+00	0.000000e+00	2.700000e+00	9.140000e+00	2.465706e-02	-2.465706e-02
9.149999999999849e+00	0.000000e+00	2.700000e+00	9.150000e+00	2.465706e-02	-2.465706e-02
9.159999999999849e+00	0.000000e+00	2.700000e+00	9.160000e+00	2.465706e-02	-2.465706e-02
9.169999999999849e+00	0.000000e+00	2.700000e+00	9.170000e+00	2.465706e-02	-2.465706e-02
9.179999999999849e+00	0.000000e+00	2.700000e+00	9.180000e+00	2.465706e-02	-2.465706e-02
9.189999999999849e+00	0.000000e+00	2.700000e+00	9.190000e+00	2.465706e-02	-2.465706e-02
9.199999999999848e+00	0.000000e+00	2.700000e+00	9.200000e+00	2.465706e-02	-2.465706e-02
9.209999999999848e+00	0.000000e+00	2.700000e+00	9.210000e+00	2.465706e-02	-2.465706e-02
9.219999999999848e+00	0.000000e+00	2.700000e+00	9.220000e+00	2.465706e-02	-2.465706e-02
9.229999999999848e+00	0.000000e+00	2.700000e+00	9.230000e+00	2.465706e-02	-2.465706e-02
9.239999999999847e+00	0.000000e+00	2.700000e+00	9.240000e+00	2.465706e-02	-2.465706e-02
9.249999999999847e+00	0.000000e+00	2.700000e+00	9.250000e+00	2.465706e-02	-2.465706e-02
9.259999999999847e+00	0.000000e+00	2.700000e+00	9.260000e+00	2.465706e-02	-2.465706e-02
9.269999999999847e+00	0.000000e+00	2.700000e+00	9.270000e+00	2.465706e-02	-2.465706e-02
9.279999999999847e+00	0.000000e+00	2.700000e+00	9.280000e+00	2.465706e-02	-2.465706e-02
9.289999999999846e+00	0.000000e+00	2.700000e+00	9.290000e+00	2.465706e-02	-2.465706e-02
9.299999999999846e+00	0.000000e+00	2.700000e+00	9.300000e+00	2.465706e-02	-2.465706e-02
9.309999999999846e+00	0.000000e+00	2.700000e+00	9.310000e+00	2.465706e-02	-2.465706e-02
9.319999999999846e+00	0.000000e+00	2.700000e+00	9.320000e+00	2.465706e-02	-2.465706e-02
9.329999999999846e+00	0.000000e+00	2.700000e+00	9.330000e+00	2.465706e-02	-2.465706e-02
9.339999999999845e+00	0.000000e+00	2.700000e+00	9.340000e+00	2.465706e-02	-2.465706e-02
9.349999999999845e+00	0.000000e+00	2.700000e+00	9.350000e+00	2.465706e-02	-2.465706e-02
9.359999999999845e+00	0.000000e+00	2.700000e+00	9.360000e+00	2.465706e-02	-2.465706e-02
9.369999999999845e+00	0.000000e+00	2.700000e+00	9.370000e+00	2.465706e-02	-2.465706e-02
9.379999999999844e+00	0.000000e+00	2.700000e+00	9.380000e+00	2.465706e-02	-2.465706e-02
9.389999999999844e+00	0.000000e+00	2.700000e+00	9.390000e+00	2.465706e-02	-2.465706e-02
9.399999999999844e+00	0.000000e+00	2.700000e+00	9.400000e+00	2.465706e-02	-2.465706e-02
9.409999999999844e+00	0.000000e+00	2.700000e+00	9.410000e+00	2.465706e-02	-2.465706e-02
9.419999999999844e+00	0.000000e+00	2.700000e+00	9.420000e+00	2.465706e-02	-2.465706e-02
9.429999999999843e+00	0.000000e+00	2.700000e+00	9.430000e+00	2.465706e-02	-2.465706e-02
9.439999999999843e+00	0.000000e+00	2.700000e+00	9.440000e+00	2.465706e-02	-2.465706e-02
9.449999999999843e+00	0.000000e+00	2.700000e+00	9.450000e+00	2.465706e-02	-2.465706e-02
9.459999999999843e+00	0.000000e+00	2.700000e+00	9.460000e+00	2.465706e-02	-2.465706e-02
9.469999999999843e+00	0.000000e+00	2.700000e+00	9.470000e+00	2.465706e-02	-2.465706e-02
9.479999999999842e+00	0.000000e+00	2.700000e+00	9.480000e+00	2.465706e-02	-2.465706e-02
9.489999999999842e+00	0.000000e+00	2.700000e+00	9.490000e+00	2.465706e-02	-2.465706e-02
9.499999999999842e+00	0.000000e+00	2.700000e+00	9.500000e+00	2.465706e-02	-2.465706e-02
9.509999999999842e+00	0.000000e+00	2.700000e+00	9.510000e+00	2.465706e-02	-2.465706e-02
9.519999999999841e+00	0.000000e+00	2.700000e+00	9.520000e+00	2.465706e-02	-2.465706e-02
9.529999999999841e+00	0.000000e+00	2.700000e+00	9.530000e+00	2.465706e-02	-2.465706e-02
9.539999999999841e+00	0.000000e+00	2.700000e+00	9.540000e+00	2.465706e-02	-2.465706e-02
9.549999999999841e+00	0.000000e+00	2.700000e+00	9.550000e+00	2.465706e-02	-2.465706e-02
9.559999999999841e+00	0.000000e+00	2.700000e+00	9.560000e+00	2.465706e-02	-2.465706e-02
9.569999999999840e+00	0.000000e+00	2.700000e+00	9.570000e+00	2.465706e-02	-2.465706e-02
9.579999999999840e+00	0.000000e+00	2.700000e+00	9.580000e+00	2.465706e-02	-2.465706e-02
9.589999999999840e+00	0.000000e+00	2.700000e+00	9.590000e+00	2.465706e-02	-2.465706e-02
9.599999999999840e+00	0.000000e+00	2.700000e+00	9.600000e+00	2.465706e-02	-2.465706e-02
9.609999999999840e+00	0.000000e+00	2.700000e+00	9.610000e+00	2.465706e-02	-2.465706e-02
9.619999999999839e+00	0.000000e+00	2.700000e+00	9.620000e+00	2.465706e-02	-2.465706e-02
9.629999999999839e+00	0.000000e+00	2.700000e+00	9.630000e+00	2.465706e-02	-2.465706e-02
9.639999999999839e+00	0.000000e+00	2.700000e+00	9.640000e+00	2.465706e-02	-2.465706e-02
9.649999999999839e+00	0.000000e+00	2.700000e+00	9.650000e+00	2.465706e-02	-2.465706e-02
9.659999999999838e+00	0.000000e+00	2.700000e+00	9.660000e+00	2.465706e-02	-2.465706e-02
9.669999999999838e+00	0.000000e+00	2.700000e+00	9.670000e+00	2.465706e-02	-2.465706e-02
9.679999999999838e+00	0.000000e+00	2.700000e+00	9.680000e+00	2.465706e-02	-2.465706e-02
9.689999999999838e+00	0.000000e+00	2.700000e+00	9.690000e+00	2.465706e-02	-2.465706e-02
9.699999999999838e+00	0.000000e+00	2.700000e+00	9.700000e+00	2.465706e-02	-2.465706e-02
9.709999999999837e+00	0.000000e+00	2.700000e+00	9.710000e+00	2.465706e-02	-2.465706e-02
9.719999999999837e+00	0.000000e+00	2.700000e+00	9.720000e+00	2.465706e-02	-2.465706e-02
9.729999999999837e+00	0.000000e+00	2.700000e+00	9.730000e+00	2.465706e-02	-2.465706e-02
9.739999999999837e+00	0.000000e+00	2.700000e+00	9.740000e+00	2.465706e-02	-2.465706e-02
9.749999999999837e+00	0.000000e+00	2.700000e+00	9.750000e+00	2.465706e-02	-2.465706e-02
9.759999999999836e+00	0.000000e+00	2.700000e+00	9.760000e+00	2.465706e-02	-2.465706e-02
9.769999999999836e+00	0.000000e+00	2.700000e+00	9.770000e+00	2.465706e-02	-2.465706e-02
9.779999999999836e+00	0.000000e+00	2.700000e+00	9.780000e+00	2.465706e-02	-2.465706e-02
9.789999999999836e+00	0.000000e+00	2.700000e+00	9.790000e+00	2.465706e-02	-2.465706e-02
9.799999999999836e+00	0.000000e+00	2.700000e+00	9.800000e+00	2.465706e-02	-2.465706e-02
9.809999999999835e+00	0.000000e+00	2.700000e+00	9.810000e+00	2.465706e-02	-2.465706e-02
9.819999999999835e+00	0.000000e+00	2.700000e+00	9.820000e+00	2.465706e-02	-2.465706e-02
9.829999999999835e+00	0.000000e+00	2.700000e+00	9.830000e+00	2.465706e-02	-2.465706e-02
9.839999999999835e+00	0.000000e+00	2.700000e+00	9.840000e+00	2.465706e-02	-2.465706e-02
9.849999999999834e+00	0.000000e+00	2.700000e+00	9.850000e+00	2.465706e-02	-2.465706e-02
9.859999999999834e+00	0.000000e+00	2.700000e+00	9.860000e+00	2.465706e-02	-2.465706e-02
9.869999999999834e+00	0.000000e+00	2.700000e+00	9.870000e+00	2.465706e-02	-2.465706e-02
9.879999999999834e+00	0.000000e+00	2.700000e+00	9.880000e+00	2.465706e-02	-2.465706e-02
9.889999999999834e+00	0.000000e+00	2.700000e+00	9.890000e+00	2.465706e-02	-2.465706e-02
9.899999999999833e+00	0.000000e+00	2.700000e+00	9.900000e+00	2.465706e-02	-2.465706e-02
9.909999999999833e+00	0.000000e+00	2.700000e+00	9.910000e+00	2.465706e-02	-2.465706e-02
9.919999999999833e+00	0.000000e+00	2.700000e+00	9.920000e+00	2.465706e-02	-2.465706e-02
9.929999999999833e+00	0.000000e+00	2.700000e+00	9.930000e+00	2.465706e-02	-2.465706e-02
9.939999999999833e+00	0.000000e+00	2.700000e+00	9.940000e+00	2.465706e-02	-2.465706e-02
9.949999999999832e+00	0.000000e+00	2.700000e+00	9.950000e+00	2.465706e-02	-2.465706e-02
9.959999999999832e+00	0.000000e+00	2.700000e+00	9.960000e+00	2.465706e-02	-2.465706e-02
9.969999999999832e+00	0.000000e+00	2.700000e+00	9.970000e+00	2.465706e-02	-2.465706e-02
9.979999999999832e+00	0.000000e+00	2.700000e+00	9.980000e+00	2.465706e-02	-2.465706e-02
9.989999999999831e+00	0.000000e+00	2.700000e+00	9.990000e+00	2.465706e-02	-2.465706e-02
1.000000000000000e+01	0.000000e+00	2.700000e+00	1.000000e+01	2.465706e-02	-2.465706e-02
0.000000000000000e+00	2.367941e-02	2.900000e+00	0.000000e+00	-2.301303e-23	-9.211697e-23
1.000000000000000e-02	2.366133e-02	2.900000e+00	1.000000e-02	2.367941e-04	-2.367941e-04
2.000000000000000e-02	2.363865e-02	2.900000e+00	2.000000e-02	4.732267e-04	-4.732267e-04
3.000000000000000e-02	2.362487e-02	2.900000e+00	3.000000e-02	7.095671e-04	-7.095671e-04
4.000000000000000e-02	2.360646e-02	2.900000e+00	4.000000e-02	9.457241e-04	-9.457241e-04
5.000000000000000e-02	2.358793e-02	2.900000e+00	5.000000e-02	1.181696e-03	-1.181696e-03
6.000000000000000e-02	2.356928e-02	2.900000e+00	6.000000e-02	1.417483e-03	-1.417483e-03
7.000000000000001e-02	2.355050e-02	2.900000e+00	7.000000e-02	1.653082e-03	-1.653082e-03
8.000000000000000e-02	2.353161e-02	2.900000e+00	8.000000e-02	1.888493e-03	-1.888493e-03
9.000000000000000e-02	2.351257e-02	2.900000e+00	9.000000e-02	2.123714e-03	-2.123714e-03
9.999999999999999e-02	2.349342e-02	2.900000e+00	1.000000e-01	2.358744e-03	-2.358744e-03
1.100000000000000e-01	2.347413e-02	2.900000e+00	1.100000e-01	2.593582e-03	-2.593582e-03
1.200000000000000e-01	2.345471e-02	2.900000e+00	1.200000e-01	2.828227e-03	-2.828227e-03
1.300000000000000e-01	2.343517e-02	2.900000e+00	1.300000e-01	3.062676e-03	-3.062676e-03
1.400000000000000e-01	2.341549e-02	2.900000e+00	1.400000e-01	3.296930e-03	-3.296930e-03
1.500000000000000e-01	2.339566e-02	2.900000e+00	1.500000e-01	3.530986e-03	-3.530986e-03
1.600000000000000e-01	2.337571e-02	2.900000e+00	1.600000e-01	3.764843e-03	-3.764843e-03
1.700000000000000e-01	2.335563e-02	2.900000e+00	1.700000e-01	3.998500e-03	-3.998500e-03
1.800000000000000e-01	2.333538e-02	2.900000e+00	1.800000e-01	4.231956e-03	-4.231956e-03
1.900000000000000e-01	2.331501e-02	2.900000e+00	1.900000e-01	4.465208e-03	-4.465208e-03
2.000000000000000e-01	2.329450e-02	2.900000e+00	2.000000e-01	4.698256e-03	-4.698256e-03
2.100000000000000e-01	2.327382e-02	2.900000e+00	2.100000e-01	4.931098e-03	-4.931098e-03
2.200000000000001e-01	2.325303e-02	2.900000e+00	2.200000e-01	5.163732e-03	-5.163732e-03
2.300000000000001e-01	2.323207e-02	2.900000e+00	2.300000e-01	5.396158e-03	-5.396158e-03
2.400000000000001e-01	2.321096e-02	2.900000e+00	2.400000e-01	5.628374e-03	-5.628374e-03
2.500000000000001e-01	2.318968e-02	2.900000e+00	2.500000e-01	5.860378e-03	-5.860378e-03
2.600000000000001e-01	2.316828e-02	2.900000e+00	2.600000e-01	6.092167e-03	-6.092167e-03
2.700000000000001e-01	2.314672e-02	2.900000e+00	2.700000e-01	6.323743e-03	-6.323743e-03
2.800000000000001e-01	2.312497e-02	2.900000e+00	2.800000e-01	6.555102e-03	-6.555102e-03
2.900000000000001e-01	2.310311e-02	2.900000e+00	2.900000e-01	6.786243e-03	-6.786243e-03
3.000000000000001e-01	2.308106e-02	2.900000e+00	3.000000e-01	7.017164e-03	-7.017164e-03
3.100000000000001e-01	2.305883e-02	2.900000e+00	3.100000e-01	7.247864e-03	-7.247864e-03
3.200000000000001e-01	2.303645e-02	2.900000e+00	3.200000e-01	7.478341e-03	-7.478341e-03
3.300000000000001e-01	2.301391e-02	2.900000e+00	3.300000e-01	7.708593e-03	-7.708593e-03
3.400000000000001e-01	2.299121e-02	2.900000e+00	3.400000e-01	7.938619e-03	-7.938619e-03
3.500000000000001e-01	2.296832e-02	2.900000e+00	3.500000e-01	8.168417e-03	-8.168417e-03
3.600000000000002e-01	2.294523e-02	2.900000e+00	3.600000e-01	8.397985e-03	-8.397985e-03
